PLAYER_ID,PLAYER_NAME,SHOT_ID,GRID_TYPE,GAME_ID,GAME_EVENT_ID,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYERS_ON,assisted,season_type,time,extra,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID
1630168,Onyeka Okongwu,421001017,Shot Chart Detail,42100101,7,1610612737,Atlanta Hawks,1,11,31,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,1,1,0,20220417,MIA,ATL,201568|1628989|1629027|1629631|1630168,0,PS,290.0,0.0,2022,1628389,0.0,C,Mobile Big,2.11,MISS Okongwu 2' Alley Oop Layup,C,Roll + Cut Big,-0.16,MIA,1610612748.0
1629027,Trae Young,4210010111,Shot Chart Detail,42100101,11,1610612737,Atlanta Hawks,1,11,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,154,197,1,0,20220417,MIA,ATL,201568|1628989|1629027|1629631|1630168,0,PS,580.0,0.0,2022,200768,0.0,PG,Chaser,1.51,MISS Young 25' 3PT Pullup Jump Shot,PG,Shot Creator,5.09,MIA,1610612748.0
201568,Danilo Gallinari,4210010115,Shot Chart Detail,42100101,15,1610612737,Atlanta Hawks,1,10,35,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,26,1,0,20220417,MIA,ATL,201568|1628989|1629027|1629631|1630168,0,PS,850.0,0.0,2022,1629622,0.0,SF,Low Activity,-0.21,MISS Gallinari 8' Driving Floating Bank Jump Shot,PF,Shot Creator,0.52,MIA,1610612748.0
1629631,De'Andre Hunter,4210010131,Shot Chart Detail,42100101,31,1610612737,Atlanta Hawks,1,9,52,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,7,88,1,1,20220417,MIA,ATL,201568|1628989|1629027|1629631|1630168,1,PS,1280.0,0.0,2022,200768,3.0,PG,Chaser,1.51,Hunter 9' Turnaround Jump Shot (2 PTS) (Huerter 1 AST),SF,Shot Creator,-1.44,MIA,1610612748.0
201568,Danilo Gallinari,4210010138,Shot Chart Detail,42100101,38,1610612737,Atlanta Hawks,1,9,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,173,8,1,0,20220417,MIA,ATL,201568|1628989|1629027|1629631|1630168,0,PS,1680.0,0.0,2022,200782,0.0,PF,Wing Stopper,1.38,MISS Gallinari 17' Jump Shot,PF,Shot Creator,0.52,MIA,1610612748.0
1628989,Kevin Huerter,4210010143,Shot Chart Detail,42100101,43,1610612737,Atlanta Hawks,1,8,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-176,189,1,0,20220417,MIA,ATL,201568|1628989|1629027|1629631|1630168,0,PS,1810.0,0.0,2022,1629622,0.0,SF,Low Activity,-0.21,MISS Huerter 26' 3PT Jump Shot,SF,Movement Shooter,-0.29,MIA,1610612748.0
203992,Bogdan Bogdanović,4210010160,Shot Chart Detail,42100101,60,1610612737,Atlanta Hawks,1,7,58,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,97,2,1,0,20220417,MIA,ATL,201568|203992|1629027|1629631|1630168,0,PS,2420.0,0.0,2022,1629622,0.0,SF,Low Activity,-0.21,MISS Bogdanovic 10' Driving Floating Jump Shot,SG,Secondary Ball Handler,1.63,MIA,1610612748.0
203992,Bogdan Bogdanović,4210010162,Shot Chart Detail,42100101,62,1610612737,Atlanta Hawks,1,7,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,4,122,1,0,20220417,MIA,ATL,201568|203992|1629027|1629631|1630168,0,PS,2480.0,0.0,2022,1629622,0.0,SF,Low Activity,-0.21,MISS Bogdanovic 12' Fadeaway Jumper,SG,Secondary Ball Handler,1.63,MIA,1610612748.0
201568,Danilo Gallinari,4210010174,Shot Chart Detail,42100101,74,1610612737,Atlanta Hawks,1,7,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-234,62,1,0,20220417,MIA,ATL,201568|203992|1629027|1629631|1630168,0,PS,2940.0,0.0,2022,1628389,0.0,C,Mobile Big,2.11,MISS Gallinari 24' 3PT Jump Shot,PF,Shot Creator,0.52,MIA,1610612748.0
1629631,De'Andre Hunter,4210010188,Shot Chart Detail,42100101,88,1610612737,Atlanta Hawks,1,5,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,22,211,1,0,20220417,MIA,ATL,201568|203992|1629027|1629631|1630168,0,PS,3630.0,0.0,2022,1629622,-5.0,SF,Low Activity,-0.21,MISS Hunter 21' Jump Shot,SF,Shot Creator,-1.44,MIA,1610612748.0
