GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,assisted,PLAYERS_ON,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,ASSIST_ID,opp_team,OPP_ID,EVENTNUM
Shot Chart Detail,22500088,119,1628415,Dillon Brooks,1610612758,Phoenix Suns,1,5,17,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,33,92,1,0,20251022,PHX,SAC,22500088119,4030,0,0,201566|203897|203967|1628370|1642875,REG,2026,1628370,-6.0,SG,Low Activity,-1.1941134174757988,MISS Brooks 10' Turnaround Jump Shot,SF,Shot Creator,0.1446443261414636,,PHX,1610612756.0,119
Shot Chart Detail,22500088,125,1628415,Dillon Brooks,1610612758,Phoenix Suns,1,4,46,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,127,131,1,1,20251022,PHX,SAC,22500088125,4340,0,0,201566|203897|203967|1628370|1642875,REG,2026,1628370,-4.0,SG,Low Activity,-1.1941134174757988,Brooks 18' Fadeaway Jumper (4 PTS),SF,Shot Creator,0.1446443261414636,,PHX,1610612756.0,125
Shot Chart Detail,22500088,128,1631221,Collin Gillespie,1610612758,Phoenix Suns,1,4,29,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,26,1,0,20251022,PHX,SAC,22500088128,4510,0,0,201566|203897|203967|1628370|1642875,REG,2026,201566,-4.0,SF,Chaser,-0.9858402610219168,MISS Gillespie 3' Running Layup,PG,Primary Ball Handler,0.9852777625949116,,PHX,1610612756.0,128
Shot Chart Detail,22500088,132,1628415,Dillon Brooks,1610612758,Phoenix Suns,1,4,28,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,22,1,1,20251022,PHX,SAC,22500088132,4520,0,1,201566|203897|203967|1628370|1642875,REG,2026,203967,-2.0,C,Helper,0.6039666448047547,Brooks 3' Cutting Dunk Shot (6 PTS) (O'Neale 1 AST),SF,Shot Creator,0.1446443261414636,1626220.0,PHX,1610612756.0,132
Shot Chart Detail,22500088,135,1626164,Devin Booker,1610612758,Phoenix Suns,1,3,59,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,23,122,1,0,20251022,PHX,SAC,22500088135,4810,0,0,201566|203897|203967|1628370|1642875,REG,2026,201566,-4.0,SF,Chaser,-0.9858402610219168,MISS Booker 12' Pullup Jump Shot,SG,Shot Creator,2.314742474397405,,PHX,1610612756.0,135
Shot Chart Detail,22500088,144,1628415,Dillon Brooks,1610612758,Phoenix Suns,1,3,16,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-53,104,1,0,20251022,PHX,SAC,22500088144,5240,0,0,201566|203897|203967|1628370|1642875,REG,2026,1628370,-7.0,SG,Low Activity,-1.1941134174757988,MISS Brooks 12' Step Back Jump Shot,SF,Shot Creator,0.1446443261414636,,PHX,1610612756.0,144
Shot Chart Detail,22500088,149,1631221,Collin Gillespie,1610612758,Phoenix Suns,1,3,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,112,254,1,0,20251022,PHX,SAC,22500088149,5310,0,0,201566|203897|203967|1628370|1642875,REG,2026,203897,-7.0,SG,Chaser,-1.745991929135423,MISS Gillespie 28' 3PT Jump Shot,PG,Primary Ball Handler,0.9852777625949116,,PHX,1610612756.0,149
Shot Chart Detail,22500088,159,1631109,Mark Williams,1610612758,Phoenix Suns,1,2,33,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-67,38,1,0,20251022,PHX,SAC,22500088159,5670,0,0,201566|203967|1628370|1631165|1642875,REG,2026,1642875,-9.0,C,Mobile Big,-0.218251999544938,MISS Williams 8' Layup,C,Roll + Cut Big,0.0395271663966009,,PHX,1610612756.0,159
Shot Chart Detail,22500088,163,1626164,Devin Booker,1610612758,Phoenix Suns,1,1,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,17,1,1,20251022,PHX,SAC,22500088163,6040,0,0,201566|203967|1628370|1631165|1642875,REG,2026,1628370,-7.0,SG,Low Activity,-1.1941134174757988,Booker 2' Driving Layup (4 PTS),SG,Shot Creator,2.314742474397405,,PHX,1610612756.0,163
Shot Chart Detail,22500088,165,1631109,Mark Williams,1610612758,Phoenix Suns,1,1,23,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,29,1,1,20251022,PHX,SAC,22500088165,6370,0,1,201566|203967|1628370|1631165|1642875,REG,2026,1642875,-7.0,C,Mobile Big,-0.218251999544938,Williams 3' Dunk (2 PTS) (Gillespie 1 AST),C,Roll + Cut Big,0.0395271663966009,1631221.0,PHX,1610612756.0,165
Shot Chart Detail,22500088,177,1628960,Grayson Allen,1610612758,Phoenix Suns,1,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,39,280,1,0,20251022,PHX,SAC,22500088177,6740,0,0,201566|201942|1628370|1631165|1642875,REG,2026,1631165,-9.0,SG,Point of Attack,1.201279312988831,MISS Allen 28' 3PT Jump Shot,SG,Primary Ball Handler,1.7209731381563442,,PHX,1610612756.0,177
Shot Chart Detail,22500088,187,1628502,Nigel Hayes-Davis,1610612758,Phoenix Suns,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,228,112,1,0,20251022,PHX,SAC,22500088187,7190,0,0,201566|201942|1628370|1631165|1642875,REG,2026,201942,-10.0,PF,Helper,-1.3542071073028237,MISS Hayes-Davis 25' 3PT Jump Shot,SF,Movement Shooter,-1.8492855648809647,,PHX,1610612756.0,187
Shot Chart Detail,22500088,204,1630208,Nick Richards,1610612758,Phoenix Suns,2,10,52,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-22,89,1,1,20251022,PHX,SAC,22500088204,7880,0,1,201566|201942|1628370|1631165|1642928,REG,2026,1642928,-13.0,C,Mobile Big,2.9005412057536666,Richards 9' Turnaround Hook Shot (2 PTS) (Allen 2 AST),C,Roll + Cut Big,-1.4465857609572823,1628960.0,PHX,1610612756.0,204
Shot Chart Detail,22500088,207,1626220,Royce O'Neale,1610612758,Phoenix Suns,2,10,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,188,190,1,0,20251022,PHX,SAC,22500088207,8090,0,0,201566|201942|1628370|1631165|1642928,REG,2026,1628370,-13.0,SG,Low Activity,-1.1941134174757988,MISS O'Neale 27' 3PT Jump Shot,SF,Movement Shooter,-1.7171738622977664,,PHX,1610612756.0,207
Shot Chart Detail,22500088,220,1631221,Collin Gillespie,1610612758,Phoenix Suns,2,9,50,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,55,123,1,0,20251022,PHX,SAC,22500088220,8500,0,0,201566|201942|1628370|1631165|1642928,REG,2026,1628370,-16.0,SG,Low Activity,-1.1941134174757988,MISS Gillespie 13' Turnaround Jump Shot,PG,Primary Ball Handler,0.9852777625949116,,PHX,1610612756.0,220
Shot Chart Detail,22500088,225,1642346,Ryan Dunn,1610612758,Phoenix Suns,2,9,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,29,1,0,20251022,PHX,SAC,22500088225,8600,0,0,201566|201942|1628370|1631165|1642928,REG,2026,,,,,,,SF,Stationary Shooter,-0.9173640284998684,,PHX,1610612756.0,225
Shot Chart Detail,22500088,227,1626220,Royce O'Neale,1610612758,Phoenix Suns,2,9,37,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,10,1,1,20251022,PHX,SAC,22500088227,8630,0,0,201566|201942|1628370|1631165|1642928,REG,2026,201566,-14.0,SF,Chaser,-0.9858402610219168,O'Neale 1' Putback Layup (3 PTS),SF,Movement Shooter,-1.7171738622977664,,PHX,1610612756.0,227
Shot Chart Detail,22500088,236,1628960,Grayson Allen,1610612758,Phoenix Suns,2,9,3,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,7,95,1,0,20251022,PHX,SAC,22500088236,8970,0,0,201566|201942|203471|1628370|1642928,REG,2026,203471,-17.0,PG,Point of Attack,-0.9672431327117922,MISS Allen 10' Driving Layup,SG,Primary Ball Handler,1.7209731381563442,,PHX,1610612756.0,236
Shot Chart Detail,22500088,239,1630208,Nick Richards,1610612758,Phoenix Suns,2,9,1,Made Shot,Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,11,42,1,1,20251022,PHX,SAC,22500088239,8990,0,0,201566|201942|203471|1628370|1642928,REG,2026,201566,-15.0,SF,Chaser,-0.9858402610219168,Richards 4' Dunk (4 PTS),C,Roll + Cut Big,-1.4465857609572823,,PHX,1610612756.0,239
Shot Chart Detail,22500088,249,1642346,Ryan Dunn,1610612758,Phoenix Suns,2,8,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,227,110,1,1,20251022,PHX,SAC,22500088249,9550,0,1,201942|203471|1628370|1642363|1642928,REG,2026,,,,,,,SF,Stationary Shooter,-0.9173640284998684,1631221.0,PHX,1610612756.0,249
Shot Chart Detail,22500088,253,1630208,Nick Richards,1610612758,Phoenix Suns,2,7,31,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20251022,PHX,SAC,22500088253,9890,0,1,201942|203471|1628370|1642363|1642928,REG,2026,1642928,-16.0,C,Mobile Big,2.9005412057536666,Richards 2' Cutting Dunk Shot (8 PTS) (Dunn 1 AST),C,Roll + Cut Big,-1.4465857609572823,1642346.0,PHX,1610612756.0,253
Shot Chart Detail,22500088,270,1628415,Dillon Brooks,1610612758,Phoenix Suns,2,6,59,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,135,89,1,0,20251022,PHX,SAC,22500088270,10210,0,0,203471|203897|1628370|1629234|1642363,REG,2026,203471,-16.0,PG,Point of Attack,-0.9672431327117922,MISS Brooks 16' Turnaround Jump Shot,SF,Shot Creator,0.1446443261414636,,PHX,1610612756.0,270
Shot Chart Detail,22500088,272,1642346,Ryan Dunn,1610612758,Phoenix Suns,2,6,58,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20251022,PHX,SAC,22500088272,10220,0,0,203471|203897|1628370|1629234|1642363,REG,2026,1642363,-14.0,SG,Chaser,0.0272241065799668,Dunn Tip Layup Shot (9 PTS),SF,Stationary Shooter,-0.9173640284998684,,PHX,1610612756.0,272
Shot Chart Detail,22500088,275,1626164,Devin Booker,1610612758,Phoenix Suns,2,6,28,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,38,1,1,20251022,PHX,SAC,22500088275,10520,0,1,203471|203897|1628370|1629234|1642363,REG,2026,203471,-15.0,PG,Point of Attack,-0.9672431327117922,Booker 4' Cutting Layup Shot (6 PTS) (Ighodaro 1 AST),SG,Shot Creator,2.314742474397405,1642345.0,PHX,1610612756.0,275
Shot Chart Detail,22500088,282,1626164,Devin Booker,1610612758,Phoenix Suns,2,6,12,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,98,31,1,1,20251022,PHX,SAC,22500088282,10680,0,1,203471|203897|1628370|1629234|1642363,REG,2026,1642363,-13.0,SG,Chaser,0.0272241065799668,Booker 10' Floating Jump Shot (8 PTS) (Dunn 2 AST),SG,Shot Creator,2.314742474397405,1642346.0,PHX,1610612756.0,282
Shot Chart Detail,22500088,290,1642346,Ryan Dunn,1610612758,Phoenix Suns,2,5,53,Missed Shot,Running Alley Oop Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,16,1,0,20251022,PHX,SAC,22500088290,10870,0,0,203471|203897|1628370|1629234|1642363,REG,2026,203897,-13.0,SG,Chaser,-1.745991929135423,MISS Dunn 4' Running Alley Oop Dunk Shot,SF,Stationary Shooter,-0.9173640284998684,,PHX,1610612756.0,290
Shot Chart Detail,22500088,292,1626164,Devin Booker,1610612758,Phoenix Suns,2,5,51,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-10,42,1,1,20251022,PHX,SAC,22500088292,10890,0,0,203471|203897|1628370|1629234|1642363,REG,2026,1628370,-11.0,SG,Low Activity,-1.1941134174757988,Booker 4' Driving Layup (10 PTS),SG,Shot Creator,2.314742474397405,,PHX,1610612756.0,292
Shot Chart Detail,22500088,306,1626164,Devin Booker,1610612758,Phoenix Suns,2,5,5,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,36,1,0,20251022,PHX,SAC,22500088306,11350,0,0,201942|203471|203897|1629234|1642363,REG,2026,1642363,-15.0,SG,Chaser,0.0272241065799668,MISS Booker 5' Driving Layup,SG,Shot Creator,2.314742474397405,,PHX,1610612756.0,306
Shot Chart Detail,22500088,311,1642346,Ryan Dunn,1610612758,Phoenix Suns,2,4,50,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-185,200,1,0,20251022,PHX,SAC,22500088311,11500,0,0,201942|203471|203897|1629234|1642363,REG,2026,1629234,-15.0,C,Mobile Big,1.1578039288845834,MISS Dunn 27' 3PT Running Jump Shot,SF,Stationary Shooter,-0.9173640284998684,,PHX,1610612756.0,311
Shot Chart Detail,22500088,340,1642346,Ryan Dunn,1610612758,Phoenix Suns,2,3,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,27,1,0,20251022,PHX,SAC,22500088340,12520,0,0,201566|201942|203897|1629234|1642363,REG,2026,,,,,,,SF,Stationary Shooter,-0.9173640284998684,,PHX,1610612756.0,340
Shot Chart Detail,22500088,352,1628960,Grayson Allen,1610612758,Phoenix Suns,2,2,14,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-244,28,1,0,20251022,PHX,SAC,22500088352,13060,0,0,201566|201942|203897|1629234|1642363,REG,2026,201566,-20.0,SF,Chaser,-0.9858402610219168,MISS Allen 25' 3PT Jump Shot,SG,Primary Ball Handler,1.7209731381563442,,PHX,1610612756.0,352
Shot Chart Detail,22500088,354,1631109,Mark Williams,1610612758,Phoenix Suns,2,2,9,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,23,1,1,20251022,PHX,SAC,22500088354,13110,0,0,201566|201942|203897|1629234|1642363,REG,2026,1642363|203897,-18.0,,,,,C,Roll + Cut Big,0.0395271663966009,,PHX,1610612756.0,354
Shot Chart Detail,22500088,357,1626220,Royce O'Neale,1610612758,Phoenix Suns,2,1,43,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,81,254,1,1,20251022,PHX,SAC,22500088357,13370,0,0,201566|201942|203897|1629234|1642363,REG,2026,1642363,-15.0,SG,Chaser,0.0272241065799668,O'Neale 27' 3PT Running Pull-Up Jump Shot (6 PTS),SF,Movement Shooter,-1.7171738622977664,,PHX,1610612756.0,357
Shot Chart Detail,22500088,359,1626164,Devin Booker,1610612758,Phoenix Suns,2,1,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,37,294,1,0,20251022,PHX,SAC,22500088359,13700,0,0,201566|201942|203897|1629234|1642363,REG,2026,1629234,-17.0,C,Mobile Big,1.1578039288845834,MISS Booker 30' 3PT Pullup Jump Shot,SG,Shot Creator,2.314742474397405,,PHX,1610612756.0,359
Shot Chart Detail,22500088,363,1628415,Dillon Brooks,1610612758,Phoenix Suns,2,0,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,234,89,1,1,20251022,PHX,SAC,22500088363,13890,0,1,201566|201942|203897|1629234|1642363,REG,2026,,,,,,,SF,Shot Creator,0.1446443261414636,1628960.0,PHX,1610612756.0,363
Shot Chart Detail,22500088,366,1626220,Royce O'Neale,1610612758,Phoenix Suns,2,0,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-89,273,1,0,20251022,PHX,SAC,22500088366,14080,0,0,201566|201942|203897|1629234|1642363,REG,2026,1642363,-16.0,SG,Chaser,0.0272241065799668,MISS O'Neale 29' 3PT Pullup Jump Shot,SF,Movement Shooter,-1.7171738622977664,,PHX,1610612756.0,366
Shot Chart Detail,22500088,368,1626164,Devin Booker,1610612758,Phoenix Suns,2,0,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,22,76,1,0,20251022,PHX,SAC,22500088368,14130,0,0,201566|201942|203897|1629234|1642363,REG,2026,201942,-16.0,PF,Helper,-1.3542071073028237,MISS Booker 8' Jump Shot,SG,Shot Creator,2.314742474397405,,PHX,1610612756.0,368
Shot Chart Detail,22500088,371,1628415,Dillon Brooks,1610612758,Phoenix Suns,2,0,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-9,1,1,20251022,PHX,SAC,22500088371,14140,0,0,201566|201942|203897|1629234|1642363,REG,2026,203897|201942,-14.0,,,,,SF,Shot Creator,0.1446443261414636,,PHX,1610612756.0,371
